Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Antonio,2019-08-25 11:11:09,00:49:53,Autoplayed: user action: None; ,"13 Reasons Why: Season 1: Tape 1, Side B (Episode 2)",,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:49:57,00:49:57,ZA (South Africa)
Manuel,2019-08-25 11:03:00,00:57:03,,Katt Williams: Kattpacalypse,,Hisense MTK5657 on UHD platform Smart TV,00:57:03,00:57:03,ZA (South Africa)
Manuel,2019-08-25 10:55:41,00:03:24,,Power Rangers Samurai: Clash of the Red Rangers,,Hisense MTK5657 on UHD platform Smart TV,00:03:24,Not latest view,ZA (South Africa)
Antonio,2019-08-25 10:17:41,00:51:54,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:51:54,00:51:54,ZA (South Africa)
Antonio,2019-08-25 10:17:21,00:00:11,,"13 Reasons Why: Season 1: Tape 1, Side A (Episode 1)",,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:11,Not latest view,ZA (South Africa)
Antonio,2019-08-25 10:17:07,00:00:10,Autoplayed: user action: None; ,13 Reasons Why: Season 3 (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:10,Not latest view,ZA (South Africa)
Manuel,2019-08-25 07:12:13,00:01:20,Autoplayed: user action: None; ,Our Planet: Amazing Animals,TRAILER,Sony PS4,00:01:20,00:01:20,ZA (South Africa)
Manuel,2019-08-25 05:33:02,01:39:09,Autoplayed: user action: Unspecified; ,Happy Feet,,Sony PS4,01:39:09,Not latest view,ZA (South Africa)
Manuel,2019-08-25 05:30:54,00:00:05,Autoplayed: user action: None; ,Coming to America_hook_primary_16x9,HOOK,Sony PS4,00:00:05,00:00:05,ZA (South Africa)
Manuel,2019-08-25 05:29:19,00:00:34,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,Sony PS4,00:00:34,Not latest view,ZA (South Africa)
Manuel,2019-08-25 05:28:04,00:00:23,Autoplayed: user action: None; ,Fighting_hook_primary_16x9,HOOK,Sony PS4,00:00:23,00:00:23,ZA (South Africa)
Manuel,2019-08-24 04:33:06,00:42:49,,Grimm: Season 1: Big Feet (Episode 21),,Google Chromecast streaming stick,00:42:49,00:42:49,ZA (South Africa)
Manuel,2019-08-24 04:14:24,00:18:34,,Grimm: Season 1: Happily Ever Aftermath (Episode 20),,Google Chromecast streaming stick,00:42:53,00:42:53,ZA (South Africa)
Christy,2019-08-23 17:09:03,00:33:56,Autoplayed: user action: None; ,Jane The Virgin: Season 2: Chapter Twenty-Four (Episode 2),,Chrome PC (Cadmium),00:33:56,Not latest view,ZA (South Africa)
Christy,2019-08-23 17:02:06,00:06:56,,Jane The Virgin: Season 2: Chapter Twenty-Three (Episode 1),,Chrome PC (Cadmium),00:42:04,00:42:04,ZA (South Africa)
Christy,2019-08-23 16:28:22,00:00:27,,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:27,Not latest view,ZA (South Africa)
Christy,2019-08-23 16:05:11,00:22:59,,Jane The Virgin: Season 2: Chapter Twenty-Three (Episode 1),,Chrome PC (Cadmium),00:35:09,Not latest view,ZA (South Africa)
Christy,2019-08-23 14:45:07,00:12:12,Autoplayed: user action: None; ,Jane The Virgin: Season 2: Chapter Twenty-Three (Episode 1),,Chrome PC (Cadmium),00:12:12,Not latest view,ZA (South Africa)
Christy,2019-08-23 13:59:52,00:42:14,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Twenty-Two (Episode 22),,Chrome PC (Cadmium),00:42:14,00:42:14,ZA (South Africa)
Christy,2019-08-23 12:55:48,00:26:38,,Jane The Virgin: Season 1: Chapter Twenty-One (Episode 21),,Chrome PC (Cadmium),00:41:38,00:41:38,ZA (South Africa)
Christy,2019-08-23 12:48:38,00:00:40,,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:41,Not latest view,ZA (South Africa)
Manuel,2019-08-22 20:54:34,00:24:21,,Grimm: Season 1: Happily Ever Aftermath (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:24:21,Not latest view,ZA (South Africa)
Manuel,2019-08-22 20:11:41,00:42:49,,Grimm: Season 1: Leave it to Beavers (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:42:43,00:42:43,ZA (South Africa)
Christy,2019-08-22 19:40:53,00:15:01,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Twenty-One (Episode 21),,Chrome PC (Cadmium),00:15:01,Not latest view,ZA (South Africa)
Christy,2019-08-22 19:23:57,00:16:55,,Jane The Virgin: Season 1: Chapter Twenty (Episode 20),,Chrome PC (Cadmium),00:41:56,00:41:56,ZA (South Africa)
Tania,2019-08-22 18:32:18,00:00:10,Autoplayed: user action: None; ,Kuromukuro (Trailer),TRAILER,Sony PS4,00:00:10,00:00:10,ZA (South Africa)
Tania,2019-08-22 18:31:46,00:00:07,Autoplayed: user action: None; ,Lost Song (Trailer),TRAILER,Sony PS4,00:00:07,00:00:07,ZA (South Africa)
Tania,2019-08-22 18:29:38,00:00:06,Autoplayed: user action: None; ,The Seven Deadly Sins (Trailer),TRAILER,Sony PS4,00:00:08,00:00:08,ZA (South Africa)
Tania,2019-08-22 18:28:23,00:00:13,Autoplayed: user action: None; ,Tiffany Haddish Presents: They Ready: Season 1: Tracey Ashley (Episode 1),,Sony PS4,00:00:13,00:00:13,ZA (South Africa)
Tania,2019-08-22 18:02:36,00:13:45,,Atelier: Season 1: Lingerie 101 (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:13:45,00:13:45,ZA (South Africa)
Tania,2019-08-22 17:41:39,00:00:25,Autoplayed: user action: None; ,The Fresh Prince of Bel-Air: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:25,Not latest view,ZA (South Africa)
Tania,2019-08-22 17:41:29,00:00:07,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Sony PS4,00:00:07,Not latest view,ZA (South Africa)
Tania,2019-08-22 17:39:27,00:00:05,Autoplayed: user action: None; ,Hyperdrive: Season 1: Atsushi,HOOK,Sony PS4,00:00:05,00:00:05,ZA (South Africa)
Christy,2019-08-22 15:37:21,00:25:03,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Twenty (Episode 20),,Chrome PC (Cadmium),00:25:03,Not latest view,ZA (South Africa)
Christy,2019-08-22 15:34:02,00:03:18,,Jane The Virgin: Season 1: Chapter Nineteen (Episode 19),,Chrome PC (Cadmium),00:41:57,00:41:57,ZA (South Africa)
Christy,2019-08-22 14:20:24,00:32:48,,Jane The Virgin: Season 1: Chapter Nineteen (Episode 19),,Chrome PC (Cadmium),00:38:40,Not latest view,ZA (South Africa)
Christy,2019-08-22 14:12:48,00:00:40,,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:41,Not latest view,ZA (South Africa)
Tania,2019-08-22 10:51:56,00:00:04,Autoplayed: user action: None; ,Hyperdrive (Trailer),TRAILER,Sony PS4,00:00:04,00:00:04,ZA (South Africa)
Tania,2019-08-22 10:39:15,00:12:37,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Eighty-One (Episode 17),,Sony PS4,00:42:28,00:42:28,ZA (South Africa)
Tania,2019-08-22 09:41:38,00:29:54,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Eighty-One (Episode 17),,Sony PS4,00:24:54,Not latest view,ZA (South Africa)
Tania,2019-08-22 09:00:45,00:40:38,,Jane The Virgin: Season 4: Chapter Eighty (Episode 16),,Sony PS4,00:41:52,00:41:52,ZA (South Africa)
Tania,2019-08-22 07:39:58,00:01:15,Autoplayed: user action: None; ,Jane The Virgin: Season 4: Chapter Eighty (Episode 16),,Sony PS4,00:01:15,Not latest view,ZA (South Africa)
Tania,2019-08-22 06:58:15,00:41:43,Autoplayed: user action: None; ,Jane The Virgin: Season 4: Chapter Seventy-Nine (Episode 15),,Sony PS4,00:41:43,00:41:43,ZA (South Africa)
Tania,2019-08-22 05:24:24,00:43:25,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Eight (Episode 14),,Sony PS4,00:41:47,00:41:47,ZA (South Africa)
Tania,2019-08-22 04:56:32,00:27:42,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Seven (Episode 13),,Sony PS4,00:41:56,00:41:56,ZA (South Africa)
Tania,2019-08-21 20:38:16,00:00:04,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:04,00:00:04,ZA (South Africa)
Tania,2019-08-21 20:21:50,00:16:21,Autoplayed: user action: None; ,Jane The Virgin: Season 4: Chapter Seventy-Seven (Episode 13),,Sony PS4,00:16:21,Not latest view,ZA (South Africa)
Manuel,2019-08-21 20:13:29,00:10:39,,Grimm: Season 1: Cat and Mouse (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:42:49,00:42:49,ZA (South Africa)
Tania,2019-08-21 20:13:24,00:08:23,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Six (Episode 12),,Sony PS4,00:41:54,00:41:54,ZA (South Africa)
Tania,2019-08-21 19:54:15,00:14:41,,Jane The Virgin: Season 4: Chapter Seventy-Six (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:33:32,Not latest view,ZA (South Africa)
Manuel,2019-08-21 19:48:32,00:24:20,Autoplayed: user action: Unspecified; ,Grimm: Season 1: Cat and Mouse (Episode 18),,Sony PS4,00:32:40,Not latest view,ZA (South Africa)
Tania,2019-08-21 19:40:38,00:05:42,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Six (Episode 12),,Sony PS4,00:18:53,Not latest view,ZA (South Africa)
Manuel,2019-08-21 19:36:52,00:08:23,,Grimm: Season 1: Cat and Mouse (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:08:23,Not latest view,ZA (South Africa)
Christy,2019-08-21 18:44:58,00:05:52,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Nineteen (Episode 19),,Chrome PC (Cadmium),00:05:52,Not latest view,ZA (South Africa)
Manuel,2019-08-21 18:20:47,00:43:39,,Grimm: Season 1: Love Sick (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:42:47,00:42:47,ZA (South Africa)
Manuel,2019-08-21 18:13:57,00:06:42,,Grimm: Season 1: The Thing with Feathers (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:42:45,00:42:45,ZA (South Africa)
Christy,2019-08-21 18:03:00,00:41:57,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Eighteen (Episode 18),,Chrome PC (Cadmium),00:41:57,00:41:57,ZA (South Africa)
Christy,2019-08-21 17:17:36,00:41:56,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Seventeen (Episode 17),,Chrome PC (Cadmium),00:41:56,00:41:56,ZA (South Africa)
Christy,2019-08-21 16:35:45,00:41:50,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Sixteen (Episode 16),,Chrome PC (Cadmium),00:41:50,00:41:50,ZA (South Africa)
Christy,2019-08-21 15:32:55,00:41:55,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Fifteen (Episode 15),,Chrome PC (Cadmium),00:41:55,00:41:55,ZA (South Africa)
Christy,2019-08-21 15:14:31,00:18:22,,Jane The Virgin: Season 1: Chapter Fourteen (Episode 14),,Chrome PC (Cadmium),00:41:54,00:41:54,ZA (South Africa)
Christy,2019-08-21 13:31:08,00:21:27,,Jane The Virgin: Season 1: Chapter Fourteen (Episode 14),,Chrome PC (Cadmium),00:23:34,Not latest view,ZA (South Africa)
Christy,2019-08-21 13:25:19,00:00:40,,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:41,Not latest view,ZA (South Africa)
Tania,2019-08-20 20:14:27,00:00:04,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:04,Not latest view,ZA (South Africa)
Tania,2019-08-20 20:02:19,00:11:58,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Six (Episode 12),,Sony PS4,00:13:11,Not latest view,ZA (South Africa)
Antonio,2019-08-20 19:27:19,00:23:00,Autoplayed: user action: Unspecified; ,Victim Number 8: Season 1: The Easy Way or The Hard Way (Episode 8),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:23:00,Not latest view,ZA (South Africa)
Tania,2019-08-20 19:21:26,00:40:51,,Jane The Virgin: Season 4: Chapter Seventy-Five (Episode 11),,Sony PS4,00:42:01,00:42:01,ZA (South Africa)
Christy,2019-08-20 19:04:36,00:02:00,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Fourteen (Episode 14),,Chrome PC (Cadmium),00:02:00,Not latest view,ZA (South Africa)
Tania,2019-08-20 18:39:13,00:42:12,Autoplayed: user action: None; ,Jane The Virgin: Season 4: Chapter Seventy-Four (Episode 10),,Sony PS4,00:42:12,00:42:12,ZA (South Africa)
Tania,2019-08-20 18:29:08,00:10:00,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 4: Chapter Seventy-Three (Episode 9),,Sony PS4,00:42:13,00:42:13,ZA (South Africa)
Tania,2019-08-20 18:29:01,00:00:04,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Sony PS4,00:00:04,Not latest view,ZA (South Africa)
Christy,2019-08-20 18:22:28,00:42:02,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Thirteen (Episode 13),,Chrome PC (Cadmium),00:42:02,00:42:02,ZA (South Africa)
Manuel,2019-08-20 17:46:31,00:36:28,,Grimm: Season 1: The Thing with Feathers (Episode 16),,Sony PS4,00:36:18,Not latest view,ZA (South Africa)
Christy,2019-08-20 17:40:10,00:42:01,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Twelve (Episode 12),,Chrome PC (Cadmium),00:42:02,00:42:02,ZA (South Africa)
Christy,2019-08-20 16:29:33,00:41:30,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Eleven (Episode 11),,Chrome PC (Cadmium),00:41:30,00:41:30,ZA (South Africa)
Manuel,2019-08-20 16:17:53,00:45:59,,Grimm: Season 1: Island of Dreams (Episode 15),,Sony PS4,00:43:01,00:43:01,ZA (South Africa)
Tania,2019-08-20 16:03:52,00:31:23,,Jane The Virgin: Season 4: Chapter Seventy-Three (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:32:16,Not latest view,ZA (South Africa)
Christy,2019-08-20 15:59:43,00:29:38,,Jane The Virgin: Season 1: Chapter Ten (Episode 10),,Chrome PC (Cadmium),00:41:58,00:41:58,ZA (South Africa)
Manuel,2019-08-20 15:34:53,00:42:56,Autoplayed: user action: None; ,Grimm: Season 1: Plumed Serpent (Episode 14),,Sony PS4,00:42:56,00:42:56,ZA (South Africa)
Christy,2019-08-20 15:34:48,00:12:21,,Jane The Virgin: Season 1: Chapter Ten (Episode 10),,Chrome PC (Cadmium),00:12:21,Not latest view,ZA (South Africa)
Manuel,2019-08-20 15:10:20,00:16:13,Autoplayed: user action: Unspecified; ,Grimm: Season 1: Three Coins in a Fuchsbau (Episode 13),,Sony PS4,00:43:04,00:43:04,ZA (South Africa)
Manuel,2019-08-20 15:10:00,00:00:10,Autoplayed: user action: None; ,MINDHUNTER: Season 2 (Trailer),TRAILER,Sony PS4,00:00:10,00:00:10,ZA (South Africa)
Tania,2019-08-20 15:09:46,00:00:04,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:04,Not latest view,ZA (South Africa)
Tania,2019-08-20 14:28:29,00:40:51,,Jane The Virgin: Season 4: Chapter Seventy-Two (Episode 8),,Sony PS4,00:42:02,00:42:02,ZA (South Africa)
Christy,2019-08-20 14:13:29,00:41:59,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Nine (Episode 9),,Chrome PC (Cadmium),00:41:59,00:41:59,ZA (South Africa)
Tania,2019-08-20 13:46:32,00:41:56,,Jane The Virgin: Season 4: Chapter Seventy-One (Episode 7),,Sony PS4,00:41:56,00:41:56,ZA (South Africa)
Christy,2019-08-20 13:32:17,00:41:02,,Jane The Virgin: Season 1: Chapter Eight (Episode 8),,Chrome PC (Cadmium),00:42:05,00:42:05,ZA (South Africa)
Tania,2019-08-20 12:46:14,00:40:41,,Jane The Virgin: Season 4: Chapter Seventy (Episode 6),,Sony PS4,00:41:50,00:41:50,ZA (South Africa)
Tania,2019-08-20 12:05:36,00:40:36,,Jane The Virgin: Season 4: Chapter Sixty-Nine (Episode 5),,Sony PS4,00:41:48,00:41:48,ZA (South Africa)
Christy,2019-08-20 11:45:36,00:41:43,,Jane The Virgin: Season 1: Chapter Seven (Episode 7),,Chrome PC (Cadmium),00:41:44,00:41:44,ZA (South Africa)
Tania,2019-08-20 11:16:50,00:41:11,,Jane The Virgin: Season 4: Chapter Sixty-Eight (Episode 4),,Sony PS4,00:42:03,00:42:03,ZA (South Africa)
Tania,2019-08-20 10:02:39,00:40:42,,Jane The Virgin: Season 4: Chapter Sixty-Seven (Episode 3),,Sony PS4,00:41:53,00:41:53,ZA (South Africa)
Tania,2019-08-20 09:19:48,00:41:01,,Jane The Virgin: Season 4: Chapter Sixty-Six (Episode 2),,Sony PS4,00:42:02,00:42:02,ZA (South Africa)
Tania,2019-08-20 08:39:16,00:40:29,,Jane The Virgin: Season 4: Chapter Sixty-Five (Episode 1),,Sony PS4,00:42:00,00:42:00,ZA (South Africa)
Tania,2019-08-20 07:51:55,00:40:40,,Jane The Virgin: Season 3: Chapter Sixty-Four (Episode 20),,Sony PS4,00:42:06,00:42:06,ZA (South Africa)
Tania,2019-08-20 07:10:31,00:36:04,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 3: Chapter Sixty-Three (Episode 19),,Sony PS4,00:41:01,00:41:01,ZA (South Africa)
Christy,2019-08-19 21:04:09,00:12:13,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:41:43,00:41:43,ZA (South Africa)
Christy,2019-08-19 20:58:55,00:04:11,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:29:46,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:56:09,00:01:49,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:26:30,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:54:07,00:01:34,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:24:45,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:49:16,00:03:28,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:23:14,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:43:16,00:04:06,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:19:50,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:37:34,00:04:49,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:15:45,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:33:15,00:03:22,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:10:57,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:25:13,00:06:12,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:07:37,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:23:51,00:00:32,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:01:31,Not latest view,ZA (South Africa)
Tania,2019-08-19 20:22:48,00:03:57,,Jane The Virgin: Season 3: Chapter Sixty-Three (Episode 19),,Sony PS4,00:04:59,Not latest view,ZA (South Africa)
Christy,2019-08-19 20:22:20,00:00:46,,Jane The Virgin: Season 1: Chapter Six (Episode 6),,Android DefaultWidevineL3Phone Android Phone,00:00:45,Not latest view,ZA (South Africa)
Christy,2019-08-19 19:49:16,00:00:04,Autoplayed: user action: None; ,Gossip Girl: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,ZA (South Africa)
Tania,2019-08-19 19:41:47,00:40:56,,Jane The Virgin: Season 3: Chapter Sixty-Two (Episode 18),,Sony PS4,00:41:52,00:41:52,ZA (South Africa)
Christy,2019-08-19 19:07:18,00:41:30,Autoplayed: user action: None; ,Jane The Virgin: Season 1: Chapter Five (Episode 5),,Chrome PC (Cadmium),00:41:30,00:41:30,ZA (South Africa)
Tania,2019-08-19 18:48:34,00:40:57,,Jane The Virgin: Season 3: Chapter Sixty-One (Episode 17),,Sony PS4,00:41:56,00:41:56,ZA (South Africa)
Christy,2019-08-19 18:12:39,00:41:57,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Four (Episode 4),,Chrome PC (Cadmium),00:41:57,00:41:57,ZA (South Africa)
Tania,2019-08-19 18:07:34,00:40:59,Autoplayed: user action: None; ,Jane The Virgin: Season 3: Chapter Sixty (Episode 16),,Sony PS4,00:40:59,00:40:59,ZA (South Africa)
Tania,2019-08-19 17:26:19,00:41:12,,Jane The Virgin: Season 3: Chapter Fifty-Nine (Episode 15),,Sony PS4,00:42:19,00:42:19,ZA (South Africa)
Christy,2019-08-19 17:12:02,00:41:36,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Three (Episode 3),,Chrome PC (Cadmium),00:41:36,00:41:36,ZA (South Africa)
Tania,2019-08-19 16:53:13,00:33:03,,Jane The Virgin: Season 3: Chapter Fifty-Eight (Episode 14),,Sony PS4,00:41:57,00:41:57,ZA (South Africa)
Tania,2019-08-19 16:43:03,00:07:59,,Jane The Virgin: Season 3: Chapter Fifty-Eight (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:08:56,Not latest view,ZA (South Africa)
Christy,2019-08-19 16:41:39,00:27:51,,Jane The Virgin: Season 1: Chapter Two (Episode 2),,Chrome PC (Cadmium),00:42:03,00:42:03,ZA (South Africa)
Tania,2019-08-19 16:29:08,00:09:56,,Jane The Virgin: Season 3: Chapter Fifty-Seven (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:42:03,00:42:03,ZA (South Africa)
Manuel,2019-08-19 16:24:41,00:27:01,,Grimm: Season 1: Three Coins in a Fuchsbau (Episode 13),,Google Chromecast streaming stick,00:27:01,Not latest view,ZA (South Africa)
Manuel,2019-08-19 15:44:27,00:35:47,,Grimm: Season 1: Last Grimm Standing (Episode 12),,Google Chromecast streaming stick,00:43:16,00:43:16,ZA (South Africa)
Christy,2019-08-19 15:28:58,00:14:13,Autoplayed: user action: Unspecified; ,Jane The Virgin: Season 1: Chapter Two (Episode 2),,Chrome PC (Cadmium),00:14:13,Not latest view,ZA (South Africa)
